0	file:/Users/samantha/Desktop/Digital_Humanity/Mallet/mallet-2.0.8/midrash_sarah/BereishitRabbah39.txt	0.005813953488372093	0.005813953488372093	0.005813953488372093	0.029069767441860465	0.005813953488372093	0.005813953488372093	0.005813953488372093	0.005813953488372093	0.005813953488372093	0.005813953488372093	0.005813953488372093	0.005813953488372093	0.029069767441860465	0.005813953488372093	0.005813953488372093	0.005813953488372093	0.005813953488372093	0.005813953488372093	0.005813953488372093	0.8430232558139535
1	file:/Users/samantha/Desktop/Digital_Humanity/Mallet/mallet-2.0.8/midrash_sarah/BereishitRabbah390.txt	0.005813953488372093	0.005813953488372093	0.005813953488372093	0.005813953488372093	0.005813953488372093	0.005813953488372093	0.005813953488372093	0.005813953488372093	0.005813953488372093	0.005813953488372093	0.005813953488372093	0.005813953488372093	0.029069767441860465	0.005813953488372093	0.005813953488372093	0.005813953488372093	0.005813953488372093	0.005813953488372093	0.005813953488372093	0.8662790697674418
2	file:/Users/samantha/Desktop/Digital_Humanity/Mallet/mallet-2.0.8/midrash_sarah/BereishitRabbah45.txt	7.530120481927711E-4	7.530120481927711E-4	7.530120481927711E-4	7.530120481927711E-4	7.530120481927711E-4	7.530120481927711E-4	7.530120481927711E-4	7.530120481927711E-4	7.530120481927711E-4	0.22966867469879518	7.530120481927711E-4	7.530120481927711E-4	7.530120481927711E-4	0.00677710843373494	0.34713855421686746	0.2868975903614458	7.530120481927711E-4	0.10015060240963855	0.01882530120481928	7.530120481927711E-4
3	file:/Users/samantha/Desktop/Digital_Humanity/Mallet/mallet-2.0.8/midrash_sarah/BereishitRabbah451.txt	7.530120481927711E-4	0.0037650602409638554	7.530120481927711E-4	7.530120481927711E-4	7.530120481927711E-4	7.530120481927711E-4	7.530120481927711E-4	7.530120481927711E-4	7.530120481927711E-4	0.23268072289156627	7.530120481927711E-4	7.530120481927711E-4	7.530120481927711E-4	0.009789156626506024	0.3381024096385542	0.29292168674698793	7.530120481927711E-4	0.09412650602409639	0.01882530120481928	7.530120481927711E-4
4	file:/Users/samantha/Desktop/Digital_Humanity/Mallet/mallet-2.0.8/midrash_sarah/BereishitRabbah47:1.txt	0.002976190476190476	0.002976190476190476	0.002976190476190476	0.002976190476190476	0.7291666666666666	0.03869047619047619	0.01488095238095238	0.002976190476190476	0.01488095238095238	0.026785714285714284	0.002976190476190476	0.002976190476190476	0.11011904761904762	0.002976190476190476	0.01488095238095238	0.01488095238095238	0.002976190476190476	0.002976190476190476	0.002976190476190476	0.002976190476190476
5	file:/Users/samantha/Desktop/Digital_Humanity/Mallet/mallet-2.0.8/midrash_sarah/BereishitRabbah47:12.txt	0.002976190476190476	0.002976190476190476	0.002976190476190476	0.002976190476190476	0.7529761904761905	0.050595238095238096	0.002976190476190476	0.002976190476190476	0.002976190476190476	0.026785714285714284	0.002976190476190476	0.002976190476190476	0.12202380952380952	0.002976190476190476	0.002976190476190476	0.002976190476190476	0.002976190476190476	0.002976190476190476	0.002976190476190476	0.002976190476190476
6	file:/Users/samantha/Desktop/Digital_Humanity/Mallet/mallet-2.0.8/midrash_sarah/BereishitRabbah53.txt	0.0010964912280701754	0.0010964912280701754	0.0010964912280701754	0.0010964912280701754	0.0010964912280701754	0.0010964912280701754	0.0010964912280701754	0.0010964912280701754	0.005482456140350877	0.0010964912280701754	0.5493421052631579	0.0010964912280701754	0.19846491228070176	0.049342105263157895	0.0010964912280701754	0.0010964912280701754	0.005482456140350877	0.17653508771929824	0.0010964912280701754	0.0010964912280701754
7	file:/Users/samantha/Desktop/Digital_Humanity/Mallet/mallet-2.0.8/midrash_sarah/BereishitRabbah533.txt	0.0010964912280701754	0.0010964912280701754	0.0010964912280701754	0.0010964912280701754	0.0010964912280701754	0.0010964912280701754	0.0010964912280701754	0.0010964912280701754	0.0010964912280701754	0.0010964912280701754	0.5493421052631579	0.0010964912280701754	0.20285087719298245	0.049342105263157895	0.0010964912280701754	0.0010964912280701754	0.0010964912280701754	0.18092105263157895	0.0010964912280701754	0.0010964912280701754
8	file:/Users/samantha/Desktop/Digital_Humanity/Mallet/mallet-2.0.8/midrash_sarah/BereishitRabbah58.txt	0.0013157894736842105	0.0013157894736842105	0.006578947368421052	0.0013157894736842105	0.006578947368421052	0.0013157894736842105	0.0013157894736842105	0.0013157894736842105	0.0013157894736842105	0.0013157894736842105	0.0013157894736842105	0.6592105263157895	0.30657894736842106	0.0013157894736842105	0.0013157894736842105	0.0013157894736842105	0.0013157894736842105	0.0013157894736842105	0.0013157894736842105	0.0013157894736842105
9	file:/Users/samantha/Desktop/Digital_Humanity/Mallet/mallet-2.0.8/midrash_sarah/BereishitRabbah584.txt	0.006578947368421052	0.0013157894736842105	0.0013157894736842105	0.0013157894736842105	0.0013157894736842105	0.0013157894736842105	0.0013157894736842105	0.0013157894736842105	0.0013157894736842105	0.0013157894736842105	0.0013157894736842105	0.6592105263157895	0.30657894736842106	0.006578947368421052	0.0013157894736842105	0.0013157894736842105	0.0013157894736842105	0.0013157894736842105	0.0013157894736842105	0.0013157894736842105
